,date,daily_vaccinations
4797,2021-03-08,44361.0
4798,2021-03-09,44361.0
4799,2021-03-10,44361.0
4800,2021-03-11,44361.0
4801,2021-03-12,44361.0
4802,2021-03-13,44361.0
4803,2021-03-14,44361.0
4804,2021-03-15,44361.0
4805,2021-03-16,44361.0
4806,2021-03-17,44361.0
4807,2021-03-18,44361.0
4808,2021-03-19,44361.0
4809,2021-01-17,0.0
4810,2021-01-18,9945.0
4811,2021-01-19,9945.0
4812,2021-01-20,9945.0
4813,2021-01-21,9945.0
4814,2021-01-22,9945.0
4815,2021-01-23,9945.0
4816,2021-01-24,9945.0
4817,2021-01-25,12543.0
4818,2021-01-26,15141.0
4819,2021-01-27,17739.0
4820,2021-01-28,20337.0
4821,2021-01-29,22935.0
4822,2021-01-30,25533.0
4823,2021-01-31,28131.0
4824,2021-02-01,28757.0
4825,2021-02-02,29384.0
4826,2021-02-03,30010.0
4827,2021-02-04,30637.0
4828,2021-02-05,31264.0
4829,2021-02-06,31890.0
4830,2021-02-07,32517.0
4831,2021-02-08,32204.0
4832,2021-02-09,31891.0
4833,2021-02-10,31579.0
4834,2021-02-11,31266.0
4835,2021-02-12,30953.0
4836,2021-02-13,30640.0
4837,2021-02-14,30328.0
4838,2021-02-15,30701.0
4839,2021-02-16,31075.0
4840,2021-02-17,31448.0
4841,2021-02-18,31822.0
4842,2021-02-19,32196.0
4843,2021-02-20,32569.0
4844,2021-02-21,32943.0
4845,2021-02-22,34816.0
4846,2021-02-23,36689.0
4847,2021-02-24,38563.0
4848,2021-02-25,40436.0
4849,2021-02-26,42309.0
4850,2021-02-27,44182.0
4851,2021-02-28,46056.0
4852,2021-03-01,45260.0
4853,2021-03-02,44465.0
4854,2021-03-03,43669.0
4855,2021-03-04,42874.0
4856,2021-03-05,42078.0
4857,2021-03-06,41283.0
4858,2021-03-07,40487.0
4859,2021-03-08,40170.0
4860,2021-03-09,39854.0
4861,2021-03-10,39537.0
4862,2021-03-11,39220.0
4863,2021-03-12,38903.0
4864,2021-03-13,38586.0
4865,2021-03-14,38270.0
4866,2021-02-18,0.0
4867,2021-02-19,30.0
4868,2021-02-20,50.0
4869,2021-02-21,108.0
4870,2021-02-22,138.0
4871,2021-02-23,155.0
4872,2021-02-24,167.0
4873,2021-02-25,161.0
4874,2021-02-26,174.0
4875,2021-02-27,182.0
4876,2021-02-28,168.0
4877,2021-03-01,513.0
4878,2021-03-02,859.0
4879,2021-03-03,1204.0
4880,2021-03-04,1361.0
4881,2021-03-05,1518.0
4882,2021-03-06,1675.0
4883,2021-03-07,1833.0
4884,2021-03-08,1630.0
4885,2021-03-09,1427.0
4886,2021-03-10,1224.0
4887,2021-03-11,1233.0
4888,2021-03-12,1242.0
4889,2021-03-13,1251.0
4890,2021-03-14,1259.0
4891,2021-03-15,1268.0
4892,2021-03-16,1277.0
4893,2021-03-17,1286.0
4894,2021-03-04,0.0
4895,2021-03-05,727.0
4896,2021-03-06,727.0
4897,2021-03-07,727.0
4898,2021-03-08,727.0
4899,2021-03-09,727.0
4900,2021-03-10,727.0
4901,2021-03-11,727.0
4902,2021-03-12,727.0
4903,2021-03-13,727.0
4904,2021-03-14,727.0
4905,2021-03-15,727.0
4906,2021-02-16,0.0
4907,2021-02-17,189.0
4908,2021-02-18,189.0
4909,2021-02-19,189.0
4910,2021-02-20,189.0
4911,2021-02-21,189.0
4912,2021-02-22,189.0
4913,2021-02-23,189.0
4914,2021-02-24,189.0
4915,2021-02-25,189.0
4916,2021-02-26,189.0
4917,2021-02-27,189.0
4918,2021-02-28,189.0
4919,2021-03-01,189.0
4920,2021-03-02,189.0
4921,2021-03-03,189.0
4922,2021-03-04,189.0
4923,2021-03-05,189.0
4924,2021-03-06,189.0
4925,2021-03-07,189.0
4926,2021-03-08,189.0
4927,2021-03-09,189.0
4928,2021-03-10,189.0
4929,2021-03-11,189.0
4930,2021-03-12,189.0
4931,2021-03-13,189.0
4932,2021-03-14,189.0
4933,2021-03-15,189.0
4934,2021-03-16,189.0
4935,2021-01-14,0.0
4936,2021-01-15,994.0
4937,2021-01-16,994.0
4938,2021-01-17,994.0
4939,2021-01-18,994.0
4940,2021-01-19,994.0
4941,2021-01-20,1163.0
4942,2021-01-21,1284.0
4943,2021-01-22,1429.0
4944,2020-12-13,0.0
4945,2020-12-14,1778.0
4946,2020-12-15,1778.0
4947,2020-12-16,1778.0
4948,2020-12-17,1778.0
4949,2020-12-18,1778.0
4950,2020-12-19,1778.0
4951,2020-12-20,1778.0
4952,2020-12-21,1829.0
4953,2020-12-22,1880.0
4954,2020-12-23,1931.0
4955,2020-12-24,1982.0
4956,2020-12-25,2033.0
4957,2020-12-26,2084.0
4958,2020-12-27,2135.0
4959,2020-12-28,2054.0
4960,2020-12-29,1972.0
4961,2020-12-30,1890.0
4962,2020-12-31,1808.0
4963,2021-01-01,1726.0
4964,2021-01-02,1645.0
4965,2021-01-03,1563.0
4966,2021-01-04,2360.0
4967,2021-01-05,3157.0
4968,2021-01-06,3954.0
4969,2021-01-07,4751.0
4970,2021-01-08,5548.0
4971,2021-01-09,6345.0
4972,2021-01-10,7143.0
4973,2021-01-11,7197.0
4974,2021-01-12,7574.0
4975,2021-01-13,8332.0
4976,2021-01-14,9044.0
4977,2021-01-15,8530.0
4978,2021-01-16,7964.0
4979,2021-01-17,7826.0
4980,2021-01-18,7852.0
4981,2021-01-19,7306.0
4982,2021-01-20,6404.0
4983,2021-01-21,5674.0
4984,2021-01-22,5664.0
4985,2021-01-23,5396.0
4986,2021-01-24,5089.0
4987,2021-01-25,4525.0
4988,2021-01-26,4379.0
4989,2021-01-27,4668.0
4990,2021-01-28,6665.0
4991,2021-01-29,7312.0
4992,2021-01-30,8656.0
4993,2021-01-31,9152.0
4994,2021-02-01,10314.0
4995,2021-02-02,11539.0
4996,2021-02-03,12866.0
4997,2021-02-04,11583.0
4998,2021-02-05,12601.0
4999,2021-02-06,12028.0
5000,2021-02-07,12074.0
5001,2021-02-08,12412.0
5002,2021-02-09,12801.0
5003,2021-02-10,13231.0
5004,2021-02-11,14384.0
5005,2021-02-12,14327.0
5006,2021-02-13,13851.0
5007,2021-02-14,13615.0
5008,2021-02-15,13359.0
5009,2021-02-16,12322.0
5010,2021-02-17,10812.0
5011,2021-02-18,9223.0
5012,2021-02-19,8137.0
5013,2021-02-20,8106.0
5014,2021-02-21,8940.0
5015,2021-02-22,8643.0
5016,2021-02-23,8842.0
5017,2021-02-24,9378.0
5018,2021-02-25,10080.0
5019,2021-02-26,10661.0
5020,2021-02-27,10978.0
5021,2021-02-28,9967.0
5022,2021-03-01,10508.0
5023,2021-03-02,10472.0
5024,2021-03-03,10519.0
5025,2021-03-04,10387.0
5026,2021-03-05,10146.0
5027,2021-03-06,10212.0
5028,2021-03-07,10437.0
5029,2021-03-08,9766.0
5030,2021-03-09,9307.0
5031,2021-03-10,8398.0
5032,2021-03-11,7747.0
5033,2021-03-12,7457.0
5034,2021-03-13,7494.0
5035,2021-03-14,7492.0
5036,2021-03-15,7306.0
5037,2021-03-16,8103.0
5038,2021-03-17,8250.0
5039,2021-03-18,8894.0
5040,2021-03-19,9539.0
5041,2020-12-27,0.0
5042,2020-12-28,603.0
5043,2020-12-29,835.0
5044,2020-12-30,698.0
5045,2020-12-31,542.0
5046,2021-01-01,434.0
5047,2021-01-02,362.0
5048,2021-01-03,311.0
5049,2021-01-04,225.0
5050,2021-01-05,557.0
5051,2021-01-06,1791.0
5052,2021-01-07,2717.0
5053,2021-01-08,2946.0
5054,2021-01-09,2966.0
5055,2021-01-10,2981.0
5056,2021-01-11,3030.0
5057,2021-01-12,3155.0
5058,2021-01-13,3256.0
5059,2021-01-14,3531.0
5060,2021-01-15,3938.0
5061,2021-01-16,4026.0
5062,2021-01-17,4061.0
5063,2021-01-18,4234.0
5064,2021-01-19,4391.0
5065,2021-01-20,4531.0
5066,2021-01-21,4549.0
5067,2021-01-22,4385.0
5068,2021-01-23,4330.0
5069,2021-01-24,4289.0
5070,2021-01-25,4148.0
5071,2021-01-26,4014.0
5072,2021-01-27,5193.0
5073,2021-01-28,6460.0
5074,2021-01-29,6830.0
5075,2021-01-30,6824.0
5076,2021-01-31,6836.0
5077,2021-02-01,6824.0
5078,2021-02-02,7549.0
5079,2021-02-03,9613.0
5080,2021-02-04,12061.0
5081,2021-02-05,13428.0
5082,2021-02-06,13603.0
5083,2021-02-07,13670.0
5084,2021-02-08,13747.0
5085,2021-02-09,13645.0
5086,2021-02-10,13387.0
5087,2021-02-11,12656.0
5088,2021-02-12,12109.0
5089,2021-02-13,12059.0
5090,2021-02-14,11987.0
5091,2021-02-15,12060.0
5092,2021-02-16,11974.0
5093,2021-02-17,12021.0
5094,2021-02-18,12045.0
5095,2021-02-19,12598.0
5096,2021-02-20,12522.0
5097,2021-02-21,12528.0
5098,2021-02-22,12693.0
5099,2021-02-23,13084.0
5100,2021-02-24,13248.0
5101,2021-02-25,14164.0
5102,2021-02-26,14549.0
5103,2021-02-27,14545.0
5104,2021-02-28,14623.0
5105,2021-03-01,15087.0
5106,2021-03-02,15570.0
5107,2021-03-03,15900.0
5108,2021-03-04,15678.0
5109,2021-03-05,15692.0
5110,2021-03-06,15714.0
5111,2021-03-07,15627.0
5112,2021-03-08,15478.0
5113,2021-03-09,15788.0
5114,2021-03-10,16129.0
5115,2021-03-11,15225.0
5116,2021-03-12,14104.0
5117,2021-03-13,14038.0
5118,2021-03-14,14040.0
5119,2021-03-15,13413.0
5120,2021-03-16,11950.0
5121,2021-03-17,10013.0
5122,2021-03-18,8964.0
5123,2020-12-28,0.0
5124,2020-12-29,1646.0
5125,2020-12-30,1663.0
5126,2020-12-31,1600.0
5127,2021-01-01,1289.0
5128,2021-01-02,1103.0
5129,2021-01-03,1185.0
5130,2021-01-04,1287.0
5131,2021-01-05,1341.0
5132,2021-01-06,1280.0
5133,2021-01-07,1199.0
5134,2021-01-08,1158.0
5135,2021-01-09,1113.0
5136,2021-01-10,1012.0
5137,2021-01-11,1080.0
5138,2021-01-12,1128.0
5139,2021-01-13,1249.0
5140,2021-01-14,1328.0
5141,2021-01-15,1358.0
5142,2021-01-16,1393.0
5143,2021-01-17,1363.0
5144,2021-01-18,1210.0
5145,2021-01-19,1057.0
5146,2021-01-20,971.0
5147,2021-01-21,817.0
5148,2021-01-22,830.0
5149,2021-01-23,843.0
5150,2021-01-24,1046.0
5151,2021-01-25,1121.0
5152,2021-01-26,1165.0
5153,2021-01-27,1071.0
5154,2021-01-28,1042.0
5155,2021-01-29,1014.0
5156,2021-01-30,985.0
5157,2021-01-31,711.0
5158,2021-02-01,473.0
5159,2021-02-02,270.0
5160,2021-02-03,175.0
5161,2021-02-04,175.0
5162,2021-02-05,175.0
5163,2021-02-06,175.0
5164,2021-02-07,175.0
5165,2021-02-08,175.0
5166,2021-02-09,442.0
5167,2021-02-10,709.0
5168,2021-02-11,946.0
5169,2021-02-12,1173.0
5170,2021-02-13,1200.0
5171,2021-02-14,1407.0
5172,2021-02-15,1565.0
5173,2021-02-16,2236.0
5174,2021-02-17,2146.0
5175,2021-02-18,2116.0
5176,2021-02-19,2163.0
5177,2021-02-20,2184.0
5178,2021-02-21,2246.0
5179,2021-02-22,2286.0
5180,2021-02-23,1545.0
5181,2021-02-24,1618.0
5182,2021-02-25,1660.0
5183,2021-02-26,1635.0
5184,2021-02-27,1835.0
5185,2021-02-28,1816.0
5186,2021-03-01,1867.0
5187,2021-03-02,1918.0
5188,2021-03-03,1918.0
5189,2021-03-04,1918.0
5190,2021-03-05,1918.0
5191,2021-03-06,1918.0
5192,2021-03-07,1918.0
5193,2021-03-08,1918.0
5194,2021-03-09,1918.0
5195,2021-03-10,2166.0
5196,2021-03-11,2087.0
5197,2021-03-12,2008.0
5198,2021-03-13,1929.0
5199,2021-03-14,1851.0
5200,2021-03-15,1772.0
5201,2021-03-16,1844.0
5202,2021-03-17,1668.0
5203,2021-02-02,0.0
5204,2021-02-03,3404.0
5205,2021-02-04,3404.0
5206,2021-02-05,3404.0
5207,2021-02-06,3404.0
5208,2021-02-07,3404.0
5209,2021-02-08,3404.0
5210,2021-02-09,3404.0
5211,2021-02-10,3404.0
5212,2021-02-11,3439.0
5213,2021-02-12,3474.0
5214,2021-02-13,3509.0
5215,2021-02-14,3544.0
5216,2021-02-15,3579.0
5217,2021-02-16,3614.0
5218,2021-02-17,3649.0
5219,2021-02-18,3846.0
5220,2021-02-19,4043.0
5221,2021-02-20,4240.0
5222,2021-02-21,4437.0
5223,2021-02-22,5801.0
5224,2021-02-23,7165.0
5225,2021-02-24,8529.0
5226,2021-02-25,9696.0
5227,2021-02-26,10862.0
5228,2021-02-27,12029.0
5229,2021-02-28,13196.0
5230,2021-03-01,13196.0
5231,2021-03-02,13196.0
5232,2021-03-03,13196.0
5233,2021-03-04,13196.0
5234,2021-03-05,13196.0
5235,2021-03-06,13196.0
5236,2021-03-07,13196.0
5237,2021-03-08,13196.0
5238,2021-03-09,13196.0
5239,2021-03-10,13196.0
5240,2021-03-11,13196.0
5241,2021-03-12,13196.0
5242,2021-03-13,13196.0
5243,2021-03-14,13196.0
5244,2021-01-19,0.0
5245,2021-01-20,641.0
5246,2021-01-21,1364.0
5247,2021-01-22,1694.0
5248,2021-01-23,1398.0
5249,2021-01-24,1284.0
5250,2021-01-25,1100.0
5251,2021-01-26,1071.0
5252,2021-01-27,1129.0
5253,2021-01-28,856.0
5254,2021-01-29,527.0
5255,2021-01-30,454.0
5256,2021-01-31,336.0
5257,2021-02-01,565.0
5258,2021-02-02,645.0
5259,2021-02-03,545.0
5260,2021-02-04,529.0
5261,2021-02-05,524.0
5262,2021-02-06,524.0
5263,2021-02-07,524.0
5264,2021-02-08,270.0
5265,2021-02-09,61.0
5266,2021-02-10,11.0
5267,2021-02-11,2.0
5268,2021-02-12,0.0
5269,2021-02-13,0.0
5270,2021-02-14,0.0
5271,2021-02-15,0.0
5272,2021-02-16,0.0
5273,2021-02-17,47.0
5274,2021-02-18,133.0
5275,2021-02-19,3382.0
5276,2021-02-20,4728.0
5277,2021-02-21,5058.0
5278,2021-02-22,6253.0
5279,2021-02-23,6807.0
5280,2021-02-24,8258.0
5281,2021-02-25,10864.0
5282,2021-02-26,10079.0
5283,2021-02-27,9856.0
5284,2021-02-28,9973.0
5285,2021-03-01,9442.0
5286,2021-03-02,9721.0
5287,2021-03-03,8862.0
5288,2021-03-04,8713.0
5289,2021-03-05,8609.0
5290,2021-03-06,11455.0
5291,2021-03-07,12965.0
5292,2021-03-08,12778.0
5293,2021-03-09,12337.0
5294,2021-03-10,13165.0
5295,2021-03-11,11851.0
5296,2021-03-12,11178.0
5297,2021-03-13,8228.0
5298,2021-03-14,6484.0
5299,2021-03-15,6870.0
5300,2021-03-16,7401.0
5301,2021-03-17,7418.0
5302,2021-03-18,7674.0
5303,2021-03-19,7427.0
5304,2021-02-21,0.0
5305,2021-02-22,200.0
5306,2021-02-23,272.0
5307,2021-02-24,333.0
5308,2021-02-25,340.0
5309,2021-02-26,304.0
5310,2021-02-27,258.0
5311,2021-02-28,225.0
5312,2021-03-01,200.0
5313,2021-03-02,155.0
5314,2021-03-03,99.0
5315,2021-03-04,52.0
5316,2021-03-05,32.0
5317,2021-03-06,30.0
5318,2021-03-07,29.0
5319,2021-03-08,39.0
5320,2021-03-09,42.0
5321,2021-03-10,169.0
5322,2021-03-11,426.0
5323,2021-03-12,870.0
5324,2021-03-13,1162.0
5325,2021-03-14,1407.0
5326,2021-03-15,1448.0
5327,2021-03-16,1535.0
5328,2021-03-17,1420.0
5329,2021-03-18,1278.0
5330,2021-03-19,981.0
5331,2021-02-09,0.0
5332,2021-02-10,16572.0
5333,2021-02-11,25182.0
5334,2021-02-12,27567.0
5335,2021-02-13,25422.0
5336,2021-02-14,21377.0
5337,2021-02-15,19689.0
5338,2021-02-16,17897.0
5339,2021-02-17,16014.0
5340,2021-02-18,12157.0
5341,2021-02-19,11604.0
5342,2021-02-20,12460.0
5343,2021-02-21,12321.0
5344,2021-02-22,14603.0
5345,2021-02-23,17323.0
5346,2021-02-24,19966.0
5347,2021-02-25,21134.0
5348,2021-02-26,19121.0
5349,2021-02-27,16488.0
5350,2021-02-28,16026.0
5351,2021-03-01,13298.0
5352,2021-03-02,10622.0
5353,2021-03-03,9717.0
5354,2021-03-04,11409.0
5355,2021-03-05,13554.0
5356,2021-03-06,14577.0
5357,2021-03-07,14667.0
5358,2021-03-08,16514.0
5359,2021-03-09,18022.0
5360,2021-03-10,17719.0
5361,2021-03-11,15293.0
5362,2021-03-12,13774.0
5363,2021-03-13,15406.0
5364,2021-03-14,15579.0
5365,2021-03-15,15988.0
5366,2021-03-16,16593.0
5367,2021-03-17,18572.0
5368,2021-03-18,21378.0
5369,2021-02-28,0.0
5370,2021-03-01,1396.0
5371,2021-03-02,1396.0
5372,2021-03-03,2696.0
5373,2021-03-04,3346.0
5374,2021-03-05,3735.0
5375,2021-03-06,3995.0
5376,2021-03-07,4181.0
5377,2021-03-08,6086.0
5378,2021-03-09,10922.0
5379,2021-03-10,15202.0
5380,2021-03-11,17345.0
5381,2021-03-12,19489.0
5382,2021-03-13,21632.0
5383,2021-03-14,23776.0
5384,2021-03-15,24571.0
5385,2021-03-16,20692.0
5386,2021-03-17,16814.0
5387,2021-03-18,15071.0
5388,2020-12-28,0.0
5389,2020-12-29,4300.0
5390,2020-12-30,17150.0
5391,2020-12-31,15200.0
5392,2021-01-01,11749.0
5393,2021-01-02,9678.0
5394,2021-01-03,8139.0
5395,2021-01-04,12889.0
5396,2021-01-05,19132.0
5397,2021-01-06,17723.0
5398,2021-01-07,20194.0
5399,2021-01-08,21399.0
5400,2021-01-09,21376.0
5401,2021-01-10,21746.0
5402,2021-01-11,23659.0
5403,2021-01-12,24199.0
5404,2021-01-13,29836.0
5405,2021-01-14,31646.0
5406,2021-01-15,34025.0
5407,2021-01-16,36754.0
5408,2021-01-17,38059.0
5409,2021-01-18,33904.0
5410,2021-01-19,33087.0
5411,2021-01-20,31796.0
5412,2021-01-21,33503.0
5413,2021-01-22,35331.0
5414,2021-01-23,34837.0
5415,2021-01-24,34001.0
5416,2021-01-25,40260.0
5417,2021-01-26,52033.0
5418,2021-01-27,59495.0
5419,2021-01-28,64577.0
5420,2021-01-29,65258.0
5421,2021-01-30,65110.0
5422,2021-01-31,67061.0
5423,2021-02-01,64961.0
5424,2021-02-02,62425.0
5425,2021-02-03,64761.0
5426,2021-02-04,67081.0
5427,2021-02-05,68098.0
5428,2021-02-06,69175.0
5429,2021-02-07,68543.0
5430,2021-02-08,69071.0
5431,2021-02-09,61611.0
5432,2021-02-10,60307.0
5433,2021-02-11,61019.0
5434,2021-02-12,64749.0
5435,2021-02-13,66562.0
5436,2021-02-14,66505.0
5437,2021-02-15,63419.0
5438,2021-02-16,65200.0
5439,2021-02-17,71581.0
5440,2021-02-18,80466.0
5441,2021-02-19,84252.0
5442,2021-02-20,84389.0
5443,2021-02-21,84702.0
5444,2021-02-22,85756.0
5445,2021-02-23,92135.0
5446,2021-02-24,86556.0
5447,2021-02-25,81893.0
5448,2021-02-26,87005.0
5449,2021-02-27,86467.0
5450,2021-02-28,88742.0
5451,2021-03-01,89141.0
5452,2021-03-02,89473.0
5453,2021-03-03,89805.0
5454,2021-03-04,94476.0
5455,2021-03-05,85933.0
5456,2021-03-06,92574.0
5457,2021-03-07,91652.0
5458,2021-03-08,88758.0
5459,2021-03-09,83642.0
5460,2021-03-10,88535.0
5461,2021-03-11,85668.0
5462,2021-03-12,87990.0
5463,2021-03-13,80919.0
5464,2021-03-14,78981.0
5465,2021-03-15,78904.0
5466,2021-03-16,74152.0
5467,2021-03-17,71406.0
5468,2021-03-18,71723.0
5469,2021-03-19,70889.0
5470,2020-12-27,0.0
5471,2020-12-28,2791.0
5472,2020-12-29,7702.0
5473,2020-12-30,8527.0
5474,2020-12-31,6946.0
5475,2021-01-01,5557.0
5476,2021-01-02,4631.0
5477,2021-01-03,3970.0
5478,2021-01-04,3702.0
5479,2021-01-05,3724.0
5480,2021-01-06,4416.0
5481,2021-01-07,5572.0
5482,2021-01-08,5929.0
5483,2021-01-09,5943.0
5484,2021-01-10,5949.0
5485,2021-01-11,5944.0
5486,2021-01-12,5676.0
5487,2021-01-13,5501.0
5488,2021-01-14,5623.0
5489,2021-01-15,6335.0
5490,2021-01-16,6540.0
5491,2021-01-17,6701.0
5492,2021-01-18,7061.0
5493,2021-01-19,8896.0
5494,2021-01-20,11058.0
5495,2021-01-21,14194.0
5496,2021-01-22,16876.0
5497,2021-01-23,18770.0
5498,2021-01-24,19200.0
5499,2021-01-25,19271.0
5500,2021-01-26,16438.0
5501,2021-01-27,14435.0
5502,2021-01-28,12219.0
5503,2021-01-29,11287.0
5504,2021-01-30,11244.0
5505,2021-01-31,11582.0
5506,2021-02-01,11281.0
5507,2021-02-02,11231.0
5508,2021-02-03,10362.0
5509,2021-02-04,9744.0
5510,2021-02-05,9092.0
5511,2021-02-06,9122.0
5512,2021-02-07,8448.0
5513,2021-02-08,8258.0
5514,2021-02-09,8296.0
5515,2021-02-10,9191.0
5516,2021-02-11,10287.0
5517,2021-02-12,12706.0
5518,2021-02-13,15898.0
5519,2021-02-14,18206.0
5520,2021-02-15,18950.0
5521,2021-02-16,19942.0
5522,2021-02-17,20150.0
5523,2021-02-18,20355.0
5524,2021-02-19,21474.0
5525,2021-02-20,21577.0
5526,2021-02-21,21729.0
5527,2021-02-22,21605.0
5528,2021-02-23,22073.0
5529,2021-02-24,23484.0
5530,2021-02-25,24802.0
5531,2021-02-26,25481.0
5532,2021-02-27,25925.0
5533,2021-02-28,26638.0
5534,2021-03-01,26956.0
5535,2021-03-02,27259.0
5536,2021-03-03,25731.0
5537,2021-03-04,25259.0
5538,2021-03-05,25025.0
5539,2021-03-06,24878.0
5540,2021-03-07,23895.0
5541,2021-03-08,23450.0
5542,2021-03-09,22712.0
5543,2021-03-10,22036.0
5544,2021-03-11,21376.0
5545,2021-03-12,20243.0
5546,2021-03-13,19363.0
5547,2021-03-14,19241.0
5548,2021-03-15,19302.0
5549,2021-03-16,21299.0
5550,2021-03-17,20801.0
5551,2021-03-18,22339.0
5552,2021-03-19,23789.0
5553,2021-03-20,25384.0
5554,2020-12-22,0.0
5555,2020-12-23,1351.0
5556,2020-12-24,1351.0
5557,2020-12-25,1351.0
5558,2020-12-26,1351.0
5559,2020-12-27,1351.0
5560,2020-12-28,1351.0
5561,2020-12-29,1351.0
5562,2020-12-30,1351.0
5563,2020-12-31,1351.0
5564,2021-01-01,1351.0
5565,2021-01-02,1351.0
5566,2021-01-03,1351.0
5567,2021-01-04,1351.0
5568,2021-01-05,1351.0
5569,2021-01-06,1351.0
5570,2021-01-07,1351.0
5571,2021-01-08,1351.0
5572,2021-01-09,1351.0
5573,2021-01-10,1351.0
5574,2021-01-11,1351.0
5575,2021-01-12,1351.0
5576,2021-01-13,1351.0
5577,2021-01-14,1351.0
5578,2021-01-15,1351.0
5579,2021-01-16,1351.0
5580,2021-01-17,1351.0
5581,2021-01-18,1351.0
5582,2021-01-19,1351.0
5583,2021-01-20,1351.0
5584,2021-01-21,1351.0
5585,2021-01-22,1351.0
5586,2021-01-23,1351.0
5587,2021-01-24,1351.0
5588,2021-01-25,1351.0
5589,2021-01-26,1351.0
5590,2021-01-27,1351.0
5591,2021-01-28,1351.0
5592,2021-01-29,1771.0
5593,2021-01-30,2190.0
5594,2021-01-31,2609.0
5595,2021-02-01,3028.0
5596,2021-02-02,3447.0
5597,2021-02-03,3867.0
5598,2021-02-04,4286.0
5599,2021-02-05,4286.0
5600,2021-02-06,4286.0
5601,2021-02-07,4286.0
5602,2021-02-08,4286.0
5603,2021-02-09,4286.0
5604,2021-02-10,4286.0
5605,2021-02-11,4286.0
5606,2021-02-12,4286.0
5607,2021-02-13,4286.0
5608,2021-02-14,4286.0
5609,2021-02-15,4286.0
5610,2021-02-16,4286.0
5611,2021-02-17,4286.0
5612,2021-02-18,4286.0
5613,2021-02-19,5245.0
5614,2021-02-20,6204.0
5615,2021-02-21,7163.0
5616,2021-02-22,8122.0
5617,2021-02-23,9082.0
5618,2021-02-24,10041.0
5619,2021-02-25,11000.0
5620,2021-02-26,11000.0
5621,2021-02-27,11000.0
5622,2021-02-28,11000.0
5623,2021-03-01,11000.0
5624,2021-03-02,11000.0
5625,2021-03-03,11000.0
5626,2021-03-04,11000.0
5627,2021-03-05,11000.0
5628,2021-03-06,11000.0
5629,2021-03-07,11000.0
5630,2021-03-08,11952.0
5631,2021-03-09,12905.0
5632,2021-03-10,13857.0
5633,2021-03-11,15381.0
5634,2021-03-12,16905.0
5635,2021-03-13,18429.0
5636,2021-03-14,19952.0
5637,2021-03-15,20524.0
5638,2021-03-16,21095.0
5639,2020-12-27,0.0
5640,2020-12-28,1101.0
5641,2020-12-29,906.0
5642,2020-12-30,1567.0
5643,2020-12-31,2331.0
5644,2021-01-01,2138.0
5645,2021-01-02,2046.0
5646,2021-01-03,1804.0
5647,2021-01-04,3349.0
5648,2021-01-05,5547.0
5649,2021-01-06,7555.0
5650,2021-01-07,9444.0
5651,2021-01-08,11579.0
5652,2021-01-09,12723.0
5653,2021-01-10,13528.0
5654,2021-01-11,14240.0
5655,2021-01-12,14120.0
5656,2021-01-13,13673.0
5657,2021-01-14,11124.0
5658,2021-01-15,12995.0
5659,2021-01-16,13398.0
5660,2021-01-17,13699.0
5661,2021-01-18,15721.0
5662,2021-01-19,18514.0
5663,2021-01-20,22017.0
5664,2021-01-21,27690.0
5665,2021-01-22,28895.0
5666,2021-01-23,31828.0
5667,2021-01-24,34586.0
5668,2021-01-25,35627.0
5669,2021-01-26,36905.0
5670,2021-01-27,37474.0
5671,2021-01-28,37329.0
5672,2021-01-29,37295.0
5673,2021-01-30,36216.0
5674,2021-01-31,35019.0
5675,2021-02-01,33793.0
5676,2021-02-02,31479.0
5677,2021-02-03,28785.0
5678,2021-02-04,26486.0
5679,2021-02-05,24936.0
5680,2021-02-06,24059.0
5681,2021-02-07,23558.0
5682,2021-02-08,24309.0
5683,2021-02-09,25918.0
5684,2021-02-10,28395.0
5685,2021-02-11,30661.0
5686,2021-02-12,32464.0
5687,2021-02-13,34755.0
5688,2021-02-14,36808.0
5689,2021-02-15,37109.0
5690,2021-02-16,38133.0
5691,2021-02-17,38492.0
5692,2021-02-18,38687.0
5693,2021-02-19,38508.0
5694,2021-02-20,38169.0
5695,2021-02-21,37893.0
5696,2021-02-22,36854.0
5697,2021-02-23,34478.0
5698,2021-02-24,32320.0
5699,2021-02-25,29526.0
5700,2021-02-26,26811.0
5701,2021-02-27,24351.0
5702,2021-02-28,21950.0
5703,2021-03-01,22276.0
5704,2021-03-02,23535.0
5705,2021-03-03,25032.0
5706,2021-03-04,28386.0
5707,2021-03-05,32419.0
5708,2021-03-06,37124.0
5709,2021-03-07,41988.0
5710,2021-03-08,43603.0
5711,2021-03-09,45038.0
5712,2021-03-10,46853.0
5713,2021-03-11,47735.0
5714,2021-03-12,48026.0
5715,2021-03-13,48038.0
5716,2021-03-14,47683.0
5717,2021-03-15,48557.0
5718,2021-03-16,50240.0
5719,2021-03-17,50651.0
5720,2021-03-18,50939.0
5721,2021-03-19,51007.0
5722,2020-12-15,0.0
5723,2020-12-16,3357.0
5724,2020-12-17,3357.0
5725,2020-12-18,3357.0
5726,2020-12-19,3357.0
5727,2020-12-20,3357.0
5728,2020-12-21,3357.0
5729,2020-12-22,3357.0
5730,2020-12-23,12592.0
5731,2020-12-24,21827.0
5732,2020-12-25,31061.0
5733,2020-12-26,40296.0
5734,2020-12-27,49531.0
5735,2020-12-28,58765.0
5736,2020-12-29,68000.0
5737,2020-12-30,68000.0
5738,2020-12-31,68000.0
